id,text,tokens,ner_tags,entities,source_type
train-01097,A helicopter circled above Mount Sidley during the rescue.,"[""A"", ""helicopter"", ""circled"", ""above"", ""Mount"", ""Sidley"", ""during"", ""the"", ""rescue"", "".""]","[""O"", ""O"", ""O"", ""O"", ""B-MOUNTAIN"", ""I-MOUNTAIN"", ""O"", ""O"", ""O"", ""O""]","[{""start"": 27, ""end"": 39, ""label"": ""MOUNTAIN"", ""text"": ""Mount Sidley""}]",synthetic_positive_single
train-01098,The expedition leader reviewed the route after the presentation.,"[""The"", ""expedition"", ""leader"", ""reviewed"", ""the"", ""route"", ""after"", ""the"", ""presentation"", "".""]","[""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O""]",[],synthetic_negative
train-01099,The local council translated the forest trail during the conference.,"[""The"", ""local"", ""council"", ""translated"", ""the"", ""forest"", ""trail"", ""during"", ""the"", ""conference"", "".""]","[""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O""]",[],synthetic_negative
train-01100,A helicopter circled above Chimborazo during the rescue.,"[""A"", ""helicopter"", ""circled"", ""above"", ""Chimborazo"", ""during"", ""the"", ""rescue"", "".""]","[""O"", ""O"", ""O"", ""O"", ""B-MOUNTAIN"", ""O"", ""O"", ""O"", ""O""]","[{""start"": 27, ""end"": 37, ""label"": ""MOUNTAIN"", ""text"": ""Chimborazo""}]",synthetic_positive_single
train-01101,The base camp below Mount Silverthrone was moved to safer ground.,"[""The"", ""base"", ""camp"", ""below"", ""Mount"", ""Silverthrone"", ""was"", ""moved"", ""to"", ""safer"", ""ground"", "".""]","[""O"", ""O"", ""O"", ""O"", ""B-MOUNTAIN"", ""I-MOUNTAIN"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O""]","[{""start"": 20, ""end"": 38, ""label"": ""MOUNTAIN"", ""text"": ""Mount Silverthrone""}]",synthetic_positive_single
train-01102,The university department rejected the cliff photograph before the deadline.,"[""The"", ""university"", ""department"", ""rejected"", ""the"", ""cliff"", ""photograph"", ""before"", ""the"", ""deadline"", "".""]","[""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O""]",[],synthetic_negative
train-01103,The northern face of Brebeneskul looked almost vertical.,"[""The"", ""northern"", ""face"", ""of"", ""Brebeneskul"", ""looked"", ""almost"", ""vertical"", "".""]","[""O"", ""O"", ""O"", ""O"", ""B-MOUNTAIN"", ""O"", ""O"", ""O"", ""O""]","[{""start"": 21, ""end"": 32, ""label"": ""MOUNTAIN"", ""text"": ""Brebeneskul""}]",synthetic_positive_single
train-01104,Our map marks Mount Cameroon with a red triangle.,"[""Our"", ""map"", ""marks"", ""Mount"", ""Cameroon"", ""with"", ""a"", ""red"", ""triangle"", "".""]","[""O"", ""O"", ""O"", ""B-MOUNTAIN"", ""I-MOUNTAIN"", ""O"", ""O"", ""O"", ""O"", ""O""]","[{""start"": 14, ""end"": 28, ""label"": ""MOUNTAIN"", ""text"": ""Mount Cameroon""}]",synthetic_positive_single
train-01105,The guide warned us not to underestimate Mount Meru.,"[""The"", ""guide"", ""warned"", ""us"", ""not"", ""to"", ""underestimate"", ""Mount"", ""Meru"", "".""]","[""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""B-MOUNTAIN"", ""I-MOUNTAIN"", ""O""]","[{""start"": 41, ""end"": 51, ""label"": ""MOUNTAIN"", ""text"": ""Mount Meru""}]",synthetic_positive_single
train-01106,We could clearly see Mount Hicks from the valley.,"[""We"", ""could"", ""clearly"", ""see"", ""Mount"", ""Hicks"", ""from"", ""the"", ""valley"", "".""]","[""O"", ""O"", ""O"", ""O"", ""B-MOUNTAIN"", ""I-MOUNTAIN"", ""O"", ""O"", ""O"", ""O""]","[{""start"": 21, ""end"": 32, ""label"": ""MOUNTAIN"", ""text"": ""Mount Hicks""}]",synthetic_positive_single
train-01107,The lecture included a case study about Machapuchare.,"[""The"", ""lecture"", ""included"", ""a"", ""case"", ""study"", ""about"", ""Machapuchare"", "".""]","[""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""B-MOUNTAIN"", ""O""]","[{""start"": 40, ""end"": 52, ""label"": ""MOUNTAIN"", ""text"": ""Machapuchare""}]",synthetic_positive_single
train-01108,Expeditions to Mount Cook and Mount Etna were delayed by bad weather.,"[""Expeditions"", ""to"", ""Mount"", ""Cook"", ""and"", ""Mount"", ""Etna"", ""were"", ""delayed"", ""by"", ""bad"", ""weather"", "".""]","[""O"", ""O"", ""B-MOUNTAIN"", ""I-MOUNTAIN"", ""O"", ""B-MOUNTAIN"", ""I-MOUNTAIN"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O""]","[{""start"": 15, ""end"": 25, ""label"": ""MOUNTAIN"", ""text"": ""Mount Cook""}, {""start"": 30, ""end"": 40, ""label"": ""MOUNTAIN"", ""text"": ""Mount Etna""}]",synthetic_positive_multi
train-01109,A documentary crew filmed near Fitz Roy.,"[""A"", ""documentary"", ""crew"", ""filmed"", ""near"", ""Fitz"", ""Roy"", "".""]","[""O"", ""O"", ""O"", ""O"", ""O"", ""B-MOUNTAIN"", ""I-MOUNTAIN"", ""O""]","[{""start"": 31, ""end"": 39, ""label"": ""MOUNTAIN"", ""text"": ""Fitz Roy""}]",synthetic_positive_single
train-01110,Expeditions to Lhotse and Mount Alverstone were delayed by bad weather.,"[""Expeditions"", ""to"", ""Lhotse"", ""and"", ""Mount"", ""Alverstone"", ""were"", ""delayed"", ""by"", ""bad"", ""weather"", "".""]","[""O"", ""O"", ""B-MOUNTAIN"", ""O"", ""B-MOUNTAIN"", ""I-MOUNTAIN"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O""]","[{""start"": 15, ""end"": 21, ""label"": ""MOUNTAIN"", ""text"": ""Lhotse""}, {""start"": 26, ""end"": 42, ""label"": ""MOUNTAIN"", ""text"": ""Mount Alverstone""}]",synthetic_positive_multi
train-01111,The rescue team returned safely from Petros.,"[""The"", ""rescue"", ""team"", ""returned"", ""safely"", ""from"", ""Petros"", "".""]","[""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""B-MOUNTAIN"", ""O""]","[{""start"": 37, ""end"": 43, ""label"": ""MOUNTAIN"", ""text"": ""Petros""}]",synthetic_positive_single
train-01112,The lecture included a case study about Mount Columbia.,"[""The"", ""lecture"", ""included"", ""a"", ""case"", ""study"", ""about"", ""Mount"", ""Columbia"", "".""]","[""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""B-MOUNTAIN"", ""I-MOUNTAIN"", ""O""]","[{""start"": 40, ""end"": 54, ""label"": ""MOUNTAIN"", ""text"": ""Mount Columbia""}]",synthetic_positive_single
train-01113,"Yesterday, Mount Elie de Beaumont was barely visible through the mist.","[""Yesterday"", "","", ""Mount"", ""Elie"", ""de"", ""Beaumont"", ""was"", ""barely"", ""visible"", ""through"", ""the"", ""mist"", "".""]","[""O"", ""O"", ""B-MOUNTAIN"", ""I-MOUNTAIN"", ""I-MOUNTAIN"", ""I-MOUNTAIN"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O""]","[{""start"": 11, ""end"": 33, ""label"": ""MOUNTAIN"", ""text"": ""Mount Elie de Beaumont""}]",synthetic_positive_single
train-01114,"Unlike Mount Vancouver, Machapuchare was hidden by clouds.","[""Unlike"", ""Mount"", ""Vancouver"", "","", ""Machapuchare"", ""was"", ""hidden"", ""by"", ""clouds"", "".""]","[""O"", ""B-MOUNTAIN"", ""I-MOUNTAIN"", ""O"", ""B-MOUNTAIN"", ""O"", ""O"", ""O"", ""O"", ""O""]","[{""start"": 7, ""end"": 22, ""label"": ""MOUNTAIN"", ""text"": ""Mount Vancouver""}, {""start"": 24, ""end"": 36, ""label"": ""MOUNTAIN"", ""text"": ""Machapuchare""}]",synthetic_positive_multi
train-01115,The mapping agency printed the satellite image on Monday.,"[""The"", ""mapping"", ""agency"", ""printed"", ""the"", ""satellite"", ""image"", ""on"", ""Monday"", "".""]","[""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O""]",[],synthetic_negative
train-01116,"For safety reasons, access to Machapuchare was temporarily restricted.","[""For"", ""safety"", ""reasons"", "","", ""access"", ""to"", ""Machapuchare"", ""was"", ""temporarily"", ""restricted"", "".""]","[""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""B-MOUNTAIN"", ""O"", ""O"", ""O"", ""O""]","[{""start"": 30, ""end"": 42, ""label"": ""MOUNTAIN"", ""text"": ""Machapuchare""}]",synthetic_positive_single
train-01117,Several routes lead toward the summit of Mount Tongariro.,"[""Several"", ""routes"", ""lead"", ""toward"", ""the"", ""summit"", ""of"", ""Mount"", ""Tongariro"", "".""]","[""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""B-MOUNTAIN"", ""I-MOUNTAIN"", ""O""]","[{""start"": 41, ""end"": 56, ""label"": ""MOUNTAIN"", ""text"": ""Mount Tongariro""}]",synthetic_positive_single
train-01118,The glacier on Mount Hubbard has retreated in recent decades.,"[""The"", ""glacier"", ""on"", ""Mount"", ""Hubbard"", ""has"", ""retreated"", ""in"", ""recent"", ""decades"", "".""]","[""O"", ""O"", ""O"", ""B-MOUNTAIN"", ""I-MOUNTAIN"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O""]","[{""start"": 15, ""end"": 28, ""label"": ""MOUNTAIN"", ""text"": ""Mount Hubbard""}]",synthetic_positive_single
train-01119,The base camp below Mount Ngauruhoe was moved to safer ground.,"[""The"", ""base"", ""camp"", ""below"", ""Mount"", ""Ngauruhoe"", ""was"", ""moved"", ""to"", ""safer"", ""ground"", "".""]","[""O"", ""O"", ""O"", ""O"", ""B-MOUNTAIN"", ""I-MOUNTAIN"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O""]","[{""start"": 20, ""end"": 35, ""label"": ""MOUNTAIN"", ""text"": ""Mount Ngauruhoe""}]",synthetic_positive_single
train-01120,The base camp below Mount Ararat was moved to safer ground.,"[""The"", ""base"", ""camp"", ""below"", ""Mount"", ""Ararat"", ""was"", ""moved"", ""to"", ""safer"", ""ground"", "".""]","[""O"", ""O"", ""O"", ""O"", ""B-MOUNTAIN"", ""I-MOUNTAIN"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O""]","[{""start"": 20, ""end"": 32, ""label"": ""MOUNTAIN"", ""text"": ""Mount Ararat""}]",synthetic_positive_single
train-01121,The base camp below Aoraki Mount Cook was moved to safer ground.,"[""The"", ""base"", ""camp"", ""below"", ""Aoraki"", ""Mount"", ""Cook"", ""was"", ""moved"", ""to"", ""safer"", ""ground"", "".""]","[""O"", ""O"", ""O"", ""O"", ""B-MOUNTAIN"", ""I-MOUNTAIN"", ""I-MOUNTAIN"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O""]","[{""start"": 20, ""end"": 37, ""label"": ""MOUNTAIN"", ""text"": ""Aoraki Mount Cook""}]",synthetic_positive_single
train-01122,Images of Mount Assiniboine were placed beside photographs of Mount Lucania.,"[""Images"", ""of"", ""Mount"", ""Assiniboine"", ""were"", ""placed"", ""beside"", ""photographs"", ""of"", ""Mount"", ""Lucania"", "".""]","[""O"", ""O"", ""B-MOUNTAIN"", ""I-MOUNTAIN"", ""O"", ""O"", ""O"", ""O"", ""O"", ""B-MOUNTAIN"", ""I-MOUNTAIN"", ""O""]","[{""start"": 10, ""end"": 27, ""label"": ""MOUNTAIN"", ""text"": ""Mount Assiniboine""}, {""start"": 62, ""end"": 75, ""label"": ""MOUNTAIN"", ""text"": ""Mount Lucania""}]",synthetic_positive_multi
train-01123,A small village lies below Mount Foraker.,"[""A"", ""small"", ""village"", ""lies"", ""below"", ""Mount"", ""Foraker"", "".""]","[""O"", ""O"", ""O"", ""O"", ""O"", ""B-MOUNTAIN"", ""I-MOUNTAIN"", ""O""]","[{""start"": 27, ""end"": 40, ""label"": ""MOUNTAIN"", ""text"": ""Mount Foraker""}]",synthetic_positive_single
train-01124,The research team translated the expedition permit in the laboratory.,"[""The"", ""research"", ""team"", ""translated"", ""the"", ""expedition"", ""permit"", ""in"", ""the"", ""laboratory"", "".""]","[""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O""]",[],synthetic_negative
train-01125,The lecture included a case study about Scafell Pike.,"[""The"", ""lecture"", ""included"", ""a"", ""case"", ""study"", ""about"", ""Scafell"", ""Pike"", "".""]","[""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""B-MOUNTAIN"", ""I-MOUNTAIN"", ""O""]","[{""start"": 40, ""end"": 52, ""label"": ""MOUNTAIN"", ""text"": ""Scafell Pike""}]",synthetic_positive_single
train-01126,The mapping agency archived the hotel booking in the final report.,"[""The"", ""mapping"", ""agency"", ""archived"", ""the"", ""hotel"", ""booking"", ""in"", ""the"", ""final"", ""report"", "".""]","[""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O""]",[],synthetic_negative
train-01127,The team measured snow depth on Mount Rinjani.,"[""The"", ""team"", ""measured"", ""snow"", ""depth"", ""on"", ""Mount"", ""Rinjani"", "".""]","[""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""B-MOUNTAIN"", ""I-MOUNTAIN"", ""O""]","[{""start"": 32, ""end"": 45, ""label"": ""MOUNTAIN"", ""text"": ""Mount Rinjani""}]",synthetic_positive_single
train-01128,Mount Steele and Mount Saint Elias were both visible from the aircraft.,"[""Mount"", ""Steele"", ""and"", ""Mount"", ""Saint"", ""Elias"", ""were"", ""both"", ""visible"", ""from"", ""the"", ""aircraft"", "".""]","[""B-MOUNTAIN"", ""I-MOUNTAIN"", ""O"", ""B-MOUNTAIN"", ""I-MOUNTAIN"", ""I-MOUNTAIN"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O""]","[{""start"": 0, ""end"": 12, ""label"": ""MOUNTAIN"", ""text"": ""Mount Steele""}, {""start"": 17, ""end"": 34, ""label"": ""MOUNTAIN"", ""text"": ""Mount Saint Elias""}]",synthetic_positive_multi
train-01129,Our map marks Mount Vesuvius with a red triangle.,"[""Our"", ""map"", ""marks"", ""Mount"", ""Vesuvius"", ""with"", ""a"", ""red"", ""triangle"", "".""]","[""O"", ""O"", ""O"", ""B-MOUNTAIN"", ""I-MOUNTAIN"", ""O"", ""O"", ""O"", ""O"", ""O""]","[{""start"": 14, ""end"": 28, ""label"": ""MOUNTAIN"", ""text"": ""Mount Vesuvius""}]",synthetic_positive_single
train-01130,"Unlike Mount Assiniboine, Shishapangma was hidden by clouds.","[""Unlike"", ""Mount"", ""Assiniboine"", "","", ""Shishapangma"", ""was"", ""hidden"", ""by"", ""clouds"", "".""]","[""O"", ""B-MOUNTAIN"", ""I-MOUNTAIN"", ""O"", ""B-MOUNTAIN"", ""O"", ""O"", ""O"", ""O"", ""O""]","[{""start"": 7, ""end"": 24, ""label"": ""MOUNTAIN"", ""text"": ""Mount Assiniboine""}, {""start"": 26, ""end"": 38, ""label"": ""MOUNTAIN"", ""text"": ""Shishapangma""}]",synthetic_positive_multi
train-01131,"Despite the forecast, the climbers continued toward Mount Hunter.","[""Despite"", ""the"", ""forecast"", "","", ""the"", ""climbers"", ""continued"", ""toward"", ""Mount"", ""Hunter"", "".""]","[""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""B-MOUNTAIN"", ""I-MOUNTAIN"", ""O""]","[{""start"": 52, ""end"": 64, ""label"": ""MOUNTAIN"", ""text"": ""Mount Hunter""}]",synthetic_positive_single
train-01132,"Despite the forecast, the climbers continued toward Mount Hicks.","[""Despite"", ""the"", ""forecast"", "","", ""the"", ""climbers"", ""continued"", ""toward"", ""Mount"", ""Hicks"", "".""]","[""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""B-MOUNTAIN"", ""I-MOUNTAIN"", ""O""]","[{""start"": 52, ""end"": 63, ""label"": ""MOUNTAIN"", ""text"": ""Mount Hicks""}]",synthetic_positive_single
train-01133,The tourist group discussed the ridge map in the final report.,"[""The"", ""tourist"", ""group"", ""discussed"", ""the"", ""ridge"", ""map"", ""in"", ""the"", ""final"", ""report"", "".""]","[""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O""]",[],synthetic_negative
train-01134,Photos of Mount Everest were displayed in the museum.,"[""Photos"", ""of"", ""Mount"", ""Everest"", ""were"", ""displayed"", ""in"", ""the"", ""museum"", "".""]","[""O"", ""O"", ""B-MOUNTAIN"", ""I-MOUNTAIN"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O""]","[{""start"": 10, ""end"": 23, ""label"": ""MOUNTAIN"", ""text"": ""Mount Everest""}]",synthetic_positive_single
train-01135,Kangchenjunga attracts climbers from around the world.,"[""Kangchenjunga"", ""attracts"", ""climbers"", ""from"", ""around"", ""the"", ""world"", "".""]","[""B-MOUNTAIN"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O""]","[{""start"": 0, ""end"": 13, ""label"": ""MOUNTAIN"", ""text"": ""Kangchenjunga""}]",synthetic_positive_single
train-01136,They began their ascent of Mount Tongariro at dawn.,"[""They"", ""began"", ""their"", ""ascent"", ""of"", ""Mount"", ""Tongariro"", ""at"", ""dawn"", "".""]","[""O"", ""O"", ""O"", ""O"", ""O"", ""B-MOUNTAIN"", ""I-MOUNTAIN"", ""O"", ""O"", ""O""]","[{""start"": 27, ""end"": 42, ""label"": ""MOUNTAIN"", ""text"": ""Mount Tongariro""}]",synthetic_positive_single
train-01137,Researchers installed weather sensors on Dhaulagiri.,"[""Researchers"", ""installed"", ""weather"", ""sensors"", ""on"", ""Dhaulagiri"", "".""]","[""O"", ""O"", ""O"", ""O"", ""O"", ""B-MOUNTAIN"", ""O""]","[{""start"": 41, ""end"": 51, ""label"": ""MOUNTAIN"", ""text"": ""Dhaulagiri""}]",synthetic_positive_single
train-01138,The expedition reached the summit of Mount Agung before noon.,"[""The"", ""expedition"", ""reached"", ""the"", ""summit"", ""of"", ""Mount"", ""Agung"", ""before"", ""noon"", "".""]","[""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""B-MOUNTAIN"", ""I-MOUNTAIN"", ""O"", ""O"", ""O""]","[{""start"": 37, ""end"": 48, ""label"": ""MOUNTAIN"", ""text"": ""Mount Agung""}]",synthetic_positive_single
train-01139,A helicopter circled above Mauna Loa during the rescue.,"[""A"", ""helicopter"", ""circled"", ""above"", ""Mauna"", ""Loa"", ""during"", ""the"", ""rescue"", "".""]","[""O"", ""O"", ""O"", ""O"", ""B-MOUNTAIN"", ""I-MOUNTAIN"", ""O"", ""O"", ""O"", ""O""]","[{""start"": 27, ""end"": 36, ""label"": ""MOUNTAIN"", ""text"": ""Mauna Loa""}]",synthetic_positive_single
train-01140,A documentary crew filmed near Mount Taranaki.,"[""A"", ""documentary"", ""crew"", ""filmed"", ""near"", ""Mount"", ""Taranaki"", "".""]","[""O"", ""O"", ""O"", ""O"", ""O"", ""B-MOUNTAIN"", ""I-MOUNTAIN"", ""O""]","[{""start"": 31, ""end"": 45, ""label"": ""MOUNTAIN"", ""text"": ""Mount Taranaki""}]",synthetic_positive_single
train-01141,The expedition reached the summit of Mont Blanc before noon.,"[""The"", ""expedition"", ""reached"", ""the"", ""summit"", ""of"", ""Mont"", ""Blanc"", ""before"", ""noon"", "".""]","[""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""B-MOUNTAIN"", ""I-MOUNTAIN"", ""O"", ""O"", ""O""]","[{""start"": 37, ""end"": 47, ""label"": ""MOUNTAIN"", ""text"": ""Mont Blanc""}]",synthetic_positive_single
train-01142,"Yesterday, Ojos del Salado was barely visible through the mist.","[""Yesterday"", "","", ""Ojos"", ""del"", ""Salado"", ""was"", ""barely"", ""visible"", ""through"", ""the"", ""mist"", "".""]","[""O"", ""O"", ""B-MOUNTAIN"", ""I-MOUNTAIN"", ""I-MOUNTAIN"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O""]","[{""start"": 11, ""end"": 26, ""label"": ""MOUNTAIN"", ""text"": ""Ojos del Salado""}]",synthetic_positive_single
train-01143,The research team printed the sales peak after the presentation.,"[""The"", ""research"", ""team"", ""printed"", ""the"", ""sales"", ""peak"", ""after"", ""the"", ""presentation"", "".""]","[""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O""]",[],synthetic_negative
train-01144,The glacier on Mount Kinabalu has retreated in recent decades.,"[""The"", ""glacier"", ""on"", ""Mount"", ""Kinabalu"", ""has"", ""retreated"", ""in"", ""recent"", ""decades"", "".""]","[""O"", ""O"", ""O"", ""B-MOUNTAIN"", ""I-MOUNTAIN"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O""]","[{""start"": 15, ""end"": 29, ""label"": ""MOUNTAIN"", ""text"": ""Mount Kinabalu""}]",synthetic_positive_single
train-01145,A documentary crew filmed near Kongur Tagh.,"[""A"", ""documentary"", ""crew"", ""filmed"", ""near"", ""Kongur"", ""Tagh"", "".""]","[""O"", ""O"", ""O"", ""O"", ""O"", ""B-MOUNTAIN"", ""I-MOUNTAIN"", ""O""]","[{""start"": 31, ""end"": 42, ""label"": ""MOUNTAIN"", ""text"": ""Kongur Tagh""}]",synthetic_positive_single
train-01146,The expedition leader reviewed the algorithm before the deadline.,"[""The"", ""expedition"", ""leader"", ""reviewed"", ""the"", ""algorithm"", ""before"", ""the"", ""deadline"", "".""]","[""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O""]",[],synthetic_negative
train-01147,The photograph shows Mauna Kea at sunrise.,"[""The"", ""photograph"", ""shows"", ""Mauna"", ""Kea"", ""at"", ""sunrise"", "".""]","[""O"", ""O"", ""O"", ""B-MOUNTAIN"", ""I-MOUNTAIN"", ""O"", ""O"", ""O""]","[{""start"": 21, ""end"": 30, ""label"": ""MOUNTAIN"", ""text"": ""Mauna Kea""}]",synthetic_positive_single
train-01148,Tourists gathered at a viewpoint facing Kongur Tagh.,"[""Tourists"", ""gathered"", ""at"", ""a"", ""viewpoint"", ""facing"", ""Kongur"", ""Tagh"", "".""]","[""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""B-MOUNTAIN"", ""I-MOUNTAIN"", ""O""]","[{""start"": 40, ""end"": 51, ""label"": ""MOUNTAIN"", ""text"": ""Kongur Tagh""}]",synthetic_positive_single
train-01149,The weather service translated the hotel booking at the airport.,"[""The"", ""weather"", ""service"", ""translated"", ""the"", ""hotel"", ""booking"", ""at"", ""the"", ""airport"", "".""]","[""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O"", ""O""]",[],synthetic_negative
